CustomerID,Age,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,TechSupport,PaperlessBilling,Churn
CUST-02724,31,58,53.36148909776815,3189.028887577833,Two year,Credit card,Yes,Yes,0
CUST-02725,37,27,23.793831293593552,682.8770118134463,Month-to-month,Bank transfer,Yes,No,1
CUST-02726,35,26,34.69604059038115,959.3442638199396,Month-to-month,Credit card,No,No,1
CUST-02727,27,7,111.70781988654788,705.9680598263162,One year,Bank transfer,Yes,Yes,0
CUST-02728,42,42,119.82774288732463,5162.624265844784,Month-to-month,Bank transfer,No,No,1
CUST-02729,19,47,98.05205758696064,5045.05030003693,Month-to-month,Bank transfer,Yes,No,0
CUST-02730,42,53,48.68126247734868,2441.476295157197,Month-to-month,Bank transfer,Yes,No,1
CUST-02731,50,59,60.244513844359254,3764.5702985257603,Month-to-month,Electronic check,Yes,Yes,0
CUST-02732,53,38,93.95034549060827,3594.5667049694603,Month-to-month,Credit card,No,No,1
CUST-02733,48,69,116.85135568831981,7613.600691187672,Month-to-month,Bank transfer,Yes,Yes,1
CUST-02734,31,53,65.54711707293676,3162.058640241045,Month-to-month,Mailed check,Yes,Yes,0
CUST-02735,18,15,102.95224152883746,1624.562191246197,Month-to-month,Credit card,No,Yes,1
CUST-02736,63,26,117.50689225987169,2943.036004659298,Two year,Credit card,No,Yes,0
CUST-02737,33,48,107.34731710560042,5024.458362531261,Month-to-month,Bank transfer,Yes,No,1
CUST-02738,63,19,42.714974677132695,809.1872691569108,Month-to-month,Credit card,No,No,1
CUST-02739,69,9,20.80318638756229,187.4980959216552,Two year,Mailed check,Yes,Yes,0
CUST-02740,20,64,69.20817053884151,4169.043123179577,One year,Mailed check,No,No,0
CUST-02741,52,54,73.13608316952669,4084.133428450127,Month-to-month,Mailed check,Yes,No,0
CUST-02742,58,51,40.12503645511696,2125.1787311018934,Month-to-month,Credit card,Yes,No,1
CUST-02743,23,39,48.467439194681766,1755.0034146963399,One year,Credit card,Yes,No,0
CUST-02744,42,4,96.51531608485469,388.6022840569147,Month-to-month,Bank transfer,Yes,No,1
CUST-02745,30,3,67.03472587131338,205.49867988831713,One year,Credit card,No,No,0
CUST-02746,51,64,51.73540836002566,3103.2977571278675,Two year,Credit card,Yes,Yes,0
CUST-02747,25,29,82.26260273619195,2573.8224703626634,One year,Bank transfer,Yes,No,0
CUST-02748,38,11,85.27597559761253,934.8137403984204,Month-to-month,Mailed check,No,Yes,1
CUST-02749,51,58,96.93957768408022,5189.595239909498,One year,Bank transfer,No,No,0
CUST-02750,21,27,35.67092957629191,931.2159902174305,One year,Electronic check,Yes,Yes,0
CUST-02751,42,21,94.15172523269902,1968.0755330038564,One year,Credit card,Yes,No,0
CUST-02752,32,39,79.94283921104186,2812.31908501714,Month-to-month,Credit card,Yes,Yes,0
CUST-02753,21,46,25.75718653027971,1073.9090816621606,One year,Electronic check,Yes,Yes,0
CUST-02754,62,66,97.7445628253411,5877.661271202258,One year,Electronic check,Yes,No,0
CUST-02755,29,36,58.30802813331851,2115.0988595366916,Two year,Electronic check,Yes,No,0
CUST-02756,49,65,53.038093432963755,3334.4596688272845,Two year,Bank transfer,No,Yes,0
CUST-02757,49,63,64.80751515816343,4403.872271533666,Month-to-month,Mailed check,No,No,1
CUST-02758,45,35,54.61750773061291,1934.2592159303144,One year,Bank transfer,No,No,0
CUST-02759,30,31,53.828559220990904,1755.422374399696,Month-to-month,Electronic check,Yes,No,0
CUST-02760,48,28,100.80776677006256,2928.2585443304424,One year,Bank transfer,No,No,0
CUST-02761,31,1,32.45052543656922,32.582409091792705,Month-to-month,Credit card,No,Yes,1
CUST-02762,37,25,117.06000678574586,3069.7350513412275,Month-to-month,Bank transfer,No,No,1
CUST-02763,35,43,75.49316443743433,3275.230855619483,One year,Electronic check,No,No,0
CUST-02764,46,67,38.29239984213129,2506.8163397448293,Month-to-month,Credit card,No,No,1
CUST-02765,23,63,33.12154829316865,2059.8668763820215,Two year,Mailed check,Yes,No,0
CUST-02766,49,51,79.15095321349825,4309.984191515642,One year,Bank transfer,No,Yes,0
CUST-02767,46,2,83.2999443846928,168.7081623184708,Month-to-month,Bank transfer,Yes,No,1
CUST-02768,60,64,25.302577102981076,1579.6244715897549,Month-to-month,Electronic check,Yes,No,0
CUST-02769,19,69,44.300191412878576,2860.9265398216226,Two year,Mailed check,Yes,No,0
CUST-02770,40,9,99.54619212214673,895.08393266163,Month-to-month,Credit card,No,Yes,1
CUST-02771,36,2,24.96246277435255,47.45268426915379,One year,Electronic check,No,No,1
CUST-02772,48,34,105.50886639060361,3914.16192942404,One year,Electronic check,No,Yes,0
CUST-02773,68,60,85.81624765263335,5139.688255275289,Two year,Bank transfer,Yes,No,0
CUST-02774,22,61,63.44232593632048,3489.909625469521,One year,Mailed check,Yes,No,0
CUST-02775,36,31,54.64328489709159,1556.013359929979,One year,Electronic check,No,Yes,0
CUST-02776,51,10,21.924896384889397,209.79163750488456,Two year,Bank transfer,No,Yes,0
CUST-02777,27,36,102.5214945751843,3389.7268646174616,Two year,Credit card,No,No,0
CUST-02778,42,49,34.27218539685381,1811.656159474885,One year,Electronic check,Yes,No,0
CUST-02779,19,70,50.95419918620881,3819.5737474684092,Month-to-month,Credit card,No,No,1
CUST-02780,28,49,76.91069803628038,4123.52421957379,Month-to-month,Credit card,Yes,No,1
CUST-02781,67,3,44.59926000712542,139.32270819136656,One year,Bank transfer,No,No,0
CUST-02782,48,5,69.71404637522014,358.7111539966756,One year,Mailed check,No,Yes,1
CUST-02783,32,61,100.93428287387023,6678.48427454125,Month-to-month,Credit card,Yes,No,1
CUST-02784,26,26,67.05379347902749,1899.0468699146588,Month-to-month,Electronic check,No,Yes,1
CUST-02785,40,5,114.8977344119596,617.8611699751817,One year,Mailed check,No,Yes,1
CUST-02786,36,15,104.75006203763417,1684.8438390096521,Month-to-month,Mailed check,No,No,1
CUST-02787,26,16,53.30392353633942,882.1506396185924,Month-to-month,Bank transfer,No,No,1
CUST-02788,52,1,59.99621245839378,54.015861362911735,Month-to-month,Electronic check,Yes,Yes,1
CUST-02789,38,16,62.332672702252715,983.263913210792,One year,Electronic check,Yes,Yes,0
CUST-02790,26,37,82.61794529245148,3139.804503436336,Month-to-month,Bank transfer,No,No,1
CUST-02791,45,3,48.67957291885398,147.41520320825856,Month-to-month,Bank transfer,No,Yes,1
CUST-02792,63,52,116.92491388225086,6470.591638748038,Month-to-month,Mailed check,No,Yes,1
CUST-02793,68,47,80.8684220603501,4043.233601432076,Month-to-month,Credit card,No,Yes,1
CUST-02794,24,13,59.940165874113355,794.6011980048643,One year,Credit card,Yes,No,0
CUST-02795,33,55,84.50098154915673,4203.242296658246,One year,Credit card,Yes,No,0
CUST-02796,33,21,59.54050105297077,1217.673849647839,Month-to-month,Credit card,No,Yes,1
CUST-02797,50,66,101.77956809794189,6353.11920765249,Month-to-month,Electronic check,No,Yes,1
CUST-02798,21,54,76.78409605517213,4012.653286079509,Two year,Electronic check,No,No,0
CUST-02799,21,27,24.1970503406067,668.6462950322871,Month-to-month,Bank transfer,No,No,1
CUST-02800,56,38,37.67568674234607,1307.5388700641236,One year,Bank transfer,No,Yes,0
CUST-02801,57,58,106.49939730295347,5586.746211108751,Month-to-month,Credit card,No,No,1
CUST-02802,34,62,76.289982635679,4670.260968030174,Month-to-month,Bank transfer,Yes,No,0
CUST-02803,54,46,115.0343476513905,5602.273875341129,Month-to-month,Electronic check,Yes,No,1
CUST-02804,56,11,27.24223128606848,271.537944604684,One year,Credit card,No,No,1
CUST-02805,69,8,49.52606300859739,423.86770761818843,Month-to-month,Credit card,No,No,1
CUST-02806,46,71,39.35433732395726,2729.2662205392467,Month-to-month,Electronic check,Yes,Yes,0
CUST-02807,69,64,75.38402922287362,4456.207290031798,Month-to-month,Mailed check,Yes,Yes,0
CUST-02808,53,21,58.279283107990935,1240.386566100048,Month-to-month,Credit card,Yes,No,0
CUST-02809,55,63,35.72735340763932,2454.459999816946,Month-to-month,Bank transfer,Yes,No,0
CUST-02810,56,64,84.27519139595469,5439.471867943252,Month-to-month,Mailed check,Yes,No,1
CUST-02811,67,20,73.62983657971864,1527.56427786884,Month-to-month,Electronic check,No,No,1
CUST-02812,54,8,47.47362512963009,403.82366592807983,One year,Mailed check,Yes,Yes,0
CUST-02813,69,58,67.97713577823778,4178.713971090882,One year,Mailed check,No,Yes,0
CUST-02814,52,46,94.57383150411894,3978.97571272486,Month-to-month,Credit card,Yes,No,1
CUST-02815,24,31,40.52716745506585,1316.896732208099,Month-to-month,Mailed check,Yes,No,0
CUST-02816,44,9,49.29057467017291,483.4917013283969,One year,Bank transfer,No,No,0
CUST-02817,45,15,54.611098709411515,852.0399975097044,Month-to-month,Credit card,No,No,1
CUST-02818,39,26,94.67264372010317,2627.118815406423,Month-to-month,Electronic check,Yes,No,1
CUST-02819,31,10,104.6922599550907,1043.8969306345618,One year,Bank transfer,No,Yes,1
CUST-02820,24,29,57.638849644161084,1611.0405515000487,Two year,Credit card,Yes,Yes,0
CUST-02821,54,36,49.66208618339182,1850.852436501543,Month-to-month,Mailed check,Yes,No,1
CUST-02822,39,37,108.94467583516771,4024.664701572078,Month-to-month,Bank transfer,No,No,1
CUST-02823,22,71,119.93649321926787,9188.706759705086,Two year,Credit card,No,Yes,0
CUST-02824,19,23,87.0353639661799,2191.7382047817114,Month-to-month,Credit card,No,Yes,1
CUST-02825,44,41,118.99806149891808,5190.978295450363,Two year,Electronic check,Yes,Yes,0
CUST-02826,38,28,85.99662778019099,2645.1707776521303,Month-to-month,Credit card,No,No,1
CUST-02827,55,48,93.34602720078249,4344.730884069011,Month-to-month,Electronic check,Yes,Yes,1
CUST-02828,32,38,58.86560015435136,2413.9452777890365,One year,Mailed check,No,No,0
CUST-02829,38,31,63.29675469990535,1895.458569536631,Two year,Credit card,Yes,No,0
CUST-02830,27,14,34.413566398939516,444.9848478246424,Two year,Credit card,No,Yes,0
CUST-02831,40,29,102.27500147651232,3037.9733130485483,Month-to-month,Mailed check,Yes,No,1
CUST-02832,56,51,113.10590308872001,5716.472335637658,One year,Credit card,No,Yes,0
CUST-02833,22,49,82.34381336941121,4375.145220262368,One year,Credit card,Yes,No,0
CUST-02834,18,43,54.36473084453985,2334.0337823886484,One year,Bank transfer,No,Yes,0
CUST-02835,30,5,35.401632537436626,192.1470541211043,Two year,Electronic check,Yes,Yes,0
CUST-02836,38,42,46.515622970531496,1789.0152561670534,Month-to-month,Credit card,Yes,Yes,0
CUST-02837,43,7,45.54104208518433,339.85988938621585,Month-to-month,Credit card,Yes,Yes,1
CUST-02838,67,42,81.3527884163573,3593.88632685456,Two year,Electronic check,No,No,0
CUST-02839,62,36,114.50374653636044,4303.490897892208,Two year,Bank transfer,Yes,Yes,0
CUST-02840,38,27,24.827188695798146,650.9126196946519,Month-to-month,Electronic check,Yes,Yes,1
CUST-02841,35,58,20.1022299594448,1232.098074537765,Month-to-month,Credit card,Yes,Yes,1
CUST-02842,54,46,80.01819443143256,3668.5404302050124,Two year,Mailed check,No,Yes,0
CUST-02843,62,66,48.40604620797153,3332.3054441405975,Month-to-month,Mailed check,Yes,No,0
CUST-02844,49,25,108.05483423389569,2729.587834289297,One year,Bank transfer,Yes,Yes,0
CUST-02845,53,27,52.7250307905817,1326.04371986473,Month-to-month,Bank transfer,No,No,1
CUST-02846,34,1,48.973760052888935,44.70871942850006,Two year,Credit card,No,No,1
CUST-02847,52,42,46.95106212182973,1919.1701067593847,Month-to-month,Bank transfer,Yes,No,0
CUST-02848,66,52,34.48528272682441,1948.4530889659595,Month-to-month,Credit card,No,Yes,1
CUST-02849,28,25,78.15304742771106,1965.4455981554306,Month-to-month,Mailed check,Yes,No,1
CUST-02850,38,54,36.821360233421004,2108.526380803888,Two year,Bank transfer,Yes,Yes,0
CUST-02851,69,67,62.463115979029084,4248.6019277710275,One year,Credit card,No,Yes,0
CUST-02852,43,6,66.09720522556489,432.9027429702131,One year,Electronic check,No,Yes,1
CUST-02853,21,58,22.049204687797445,1245.4644199337347,Month-to-month,Bank transfer,Yes,No,1
CUST-02854,51,70,21.68072798211425,1383.2023985334758,Two year,Credit card,Yes,Yes,0
CUST-02855,69,53,72.02126887568292,4031.396637260115,One year,Credit card,Yes,No,0
CUST-02856,65,66,89.60347322291322,6156.836173716154,One year,Electronic check,No,No,0
CUST-02857,35,58,114.21424822804046,6660.906294932552,Two year,Mailed check,No,No,0
CUST-02858,57,2,37.91192841569551,73.19111972718837,Month-to-month,Electronic check,Yes,No,1
CUST-02859,52,22,30.325880943608254,625.5733910839508,One year,Credit card,No,Yes,0
CUST-02860,58,37,25.20879069271509,929.4189393851724,Two year,Electronic check,Yes,Yes,0
CUST-02861,46,20,63.60415829129502,1314.3675688048943,One year,Electronic check,No,Yes,0
CUST-02862,69,24,82.31473673359568,2006.7225568005083,One year,Credit card,Yes,Yes,0
CUST-02863,46,65,104.05533567512641,6679.039021843096,Month-to-month,Mailed check,No,Yes,1
CUST-02864,55,65,88.26448822931313,5782.738662490779,One year,Electronic check,Yes,No,0
CUST-02865,59,1,40.836078907485735,37.634162227292975,One year,Electronic check,No,No,1
CUST-02866,38,3,66.1770366396279,206.30718055607164,Month-to-month,Bank transfer,Yes,No,1
CUST-02867,59,46,111.03463463086553,5346.890107962987,Two year,Bank transfer,Yes,Yes,0
CUST-02868,30,55,52.67410624773712,2614.0040717982456,Month-to-month,Credit card,No,No,1
CUST-02869,66,64,69.87303650919316,4266.632794809427,Month-to-month,Credit card,No,Yes,1
CUST-02870,58,45,115.85653346436968,4788.240666146649,One year,Credit card,Yes,No,0
CUST-02871,34,26,93.47080055736977,2672.405626886128,Month-to-month,Bank transfer,No,No,1
CUST-02872,26,65,94.7740385641692,6275.316711909007,Month-to-month,Credit card,No,No,1
CUST-02873,58,24,45.23340044132276,1078.1626545738288,Month-to-month,Electronic check,No,Yes,1
CUST-02874,18,35,61.46981183051282,2135.523171259863,Month-to-month,Electronic check,Yes,Yes,0
CUST-02875,19,24,28.23421630967217,740.6093228110082,Month-to-month,Mailed check,Yes,Yes,0
CUST-02876,65,28,80.65258670505337,2330.4719437519234,Month-to-month,Credit card,No,Yes,1
CUST-02877,46,16,30.373016454249417,453.7640754621686,Month-to-month,Electronic check,Yes,No,0
CUST-02878,50,59,103.59095822059548,6048.497270153529,Month-to-month,Electronic check,No,Yes,1
CUST-02879,27,54,101.45537870199968,5779.032888748211,One year,Mailed check,No,Yes,0
CUST-02880,67,16,73.36051011223095,1155.774311570712,Two year,Electronic check,Yes,No,0
CUST-02881,57,15,34.11660331970297,492.254832131502,One year,Mailed check,Yes,No,0
CUST-02882,38,11,22.557898319516816,272.5146465931856,One year,Mailed check,No,No,1
CUST-02883,45,65,99.67086675425725,7043.070639389567,Month-to-month,Bank transfer,Yes,Yes,1
CUST-02884,28,68,80.01404832134268,5921.457330950432,One year,Electronic check,No,No,0
CUST-02885,51,43,91.09296367478834,3628.4498864913458,One year,Bank transfer,No,No,0
CUST-02886,25,69,50.38071257363676,3291.5091161407313,Month-to-month,Electronic check,Yes,Yes,0
CUST-02887,39,13,70.94827378439146,911.6409109827364,Month-to-month,Bank transfer,Yes,No,0
CUST-02888,25,10,94.71741705396504,1010.091021475325,Month-to-month,Mailed check,No,Yes,1
CUST-02889,66,41,66.25633083137996,2845.1784197000657,One year,Mailed check,No,Yes,0
CUST-02890,32,50,80.13842227687309,4287.139047535451,Month-to-month,Mailed check,Yes,Yes,0
CUST-02891,34,71,98.97282618079623,7618.417334358024,Two year,Mailed check,Yes,No,0
CUST-02892,40,59,41.522064526637884,2587.366430965828,Month-to-month,Electronic check,No,No,1
CUST-02893,41,39,26.59288893574823,987.7079239354247,Month-to-month,Credit card,No,No,1
CUST-02894,62,3,73.18235108108051,210.12609960473924,One year,Electronic check,No,Yes,0
CUST-02895,36,7,26.212577072009573,178.07469028373154,Two year,Bank transfer,No,No,0
CUST-02896,22,49,96.65572943667533,4549.5985805821765,Month-to-month,Electronic check,No,Yes,1
CUST-02897,49,26,91.92114476337886,2270.0215826666063,One year,Electronic check,No,No,0
CUST-02898,61,33,108.1712671465297,3749.9092802571986,Month-to-month,Bank transfer,No,Yes,1
CUST-02899,18,48,83.95620980339606,3654.304357594681,One year,Mailed check,Yes,Yes,0
CUST-02900,40,2,26.719757075237375,55.88056423023696,One year,Bank transfer,No,Yes,0
CUST-02901,54,71,45.31521254896174,3425.5856183029755,Two year,Bank transfer,No,Yes,0
CUST-02902,25,32,100.79318445627193,2945.447164776422,Month-to-month,Credit card,Yes,Yes,0
CUST-02903,30,4,36.71324173135878,133.98415647053596,Month-to-month,Credit card,Yes,Yes,1
CUST-02904,25,20,89.84804678148873,1719.8583025339133,One year,Mailed check,No,Yes,0
CUST-02905,40,36,98.0259330920478,3323.0604159576105,Month-to-month,Bank transfer,No,Yes,1
CUST-02906,60,32,53.011179785524114,1723.8841004177373,One year,Bank transfer,No,Yes,0
CUST-02907,18,28,52.22974734029085,1513.7501483384483,One year,Bank transfer,No,Yes,0
CUST-02908,62,1,75.78026812091468,77.81333140712678,Month-to-month,Electronic check,Yes,Yes,1
CUST-02909,68,60,106.12863327547637,6186.043653001908,Two year,Credit card,No,Yes,0
CUST-02910,41,56,42.390620191348056,2373.114062730468,Month-to-month,Credit card,Yes,No,0
CUST-02911,52,35,114.12581960424026,4106.239663228055,Two year,Mailed check,Yes,No,0
CUST-02912,41,30,79.91186848201082,2214.881906731204,Two year,Credit card,Yes,Yes,0
CUST-02913,34,54,119.21264713522761,6089.230457780187,One year,Credit card,No,No,0
CUST-02914,22,36,28.961372399532266,1124.03639904365,Month-to-month,Mailed check,Yes,Yes,0
CUST-02915,37,55,32.65621365067591,1739.452491907803,Two year,Bank transfer,Yes,No,0
CUST-02916,38,58,102.66418037134827,6313.170949653492,One year,Electronic check,Yes,Yes,0
CUST-02917,57,65,106.47558956038492,6576.237653380779,Month-to-month,Mailed check,Yes,No,1
CUST-02918,48,69,64.5458688370934,4045.3888896098288,Month-to-month,Credit card,No,Yes,1
CUST-02919,63,51,91.4071176142335,4662.1364917598985,Month-to-month,Mailed check,No,No,1
CUST-02920,53,22,106.75572874455385,2532.9847413307107,Two year,Credit card,No,Yes,0
CUST-02921,28,53,24.312778821882866,1370.8618405798882,Two year,Bank transfer,No,No,0
CUST-02922,69,36,77.39504229932587,2648.5482817802417,Two year,Bank transfer,No,No,0
CUST-02923,32,68,105.34806665264895,7750.997333888243,One year,Bank transfer,No,No,0
CUST-02924,36,36,59.815494458477495,2144.622013323541,Month-to-month,Credit card,No,Yes,1
CUST-02925,24,52,50.23836061124268,2376.756224674197,Month-to-month,Mailed check,Yes,No,0
CUST-02926,68,53,99.57066850948375,4778.993902318746,Month-to-month,Credit card,Yes,No,1
CUST-02927,45,50,53.57865835028362,2670.9570559147082,Month-to-month,Bank transfer,Yes,Yes,1
CUST-02928,68,41,20.31742981845032,840.7321457900996,One year,Bank transfer,Yes,Yes,0
CUST-02929,60,18,115.95725876290658,1911.8669315168688,Two year,Bank transfer,Yes,No,0
CUST-02930,22,22,79.21232363510185,1889.8364385572545,Two year,Credit card,No,Yes,0
CUST-02931,22,66,101.95179187100712,7022.4865396763,Month-to-month,Electronic check,No,No,1
CUST-02932,47,21,102.53015623427146,2282.8734955220575,One year,Bank transfer,Yes,No,0
CUST-02933,49,44,26.64104203727328,1191.9043589563405,One year,Mailed check,Yes,Yes,0
CUST-02934,25,47,37.08601993864648,1800.0558064860547,Month-to-month,Bank transfer,No,No,1
CUST-02935,27,39,51.11206807596474,1948.6634295392507,One year,Credit card,Yes,No,0
CUST-02936,55,29,52.069928504132285,1564.1766477052583,Month-to-month,Mailed check,Yes,Yes,0
CUST-02937,64,54,85.87861176809129,5080.954410635476,Two year,Credit card,No,Yes,0
CUST-02938,49,17,82.31329207526848,1440.666507120133,One year,Electronic check,No,No,0
CUST-02939,65,60,69.45897780098137,4035.539151330364,One year,Electronic check,No,No,0
CUST-02940,45,31,41.126373230876794,1220.157086905787,Month-to-month,Credit card,No,No,1
CUST-02941,34,49,58.19834696903034,3115.9854862371562,Month-to-month,Bank transfer,No,Yes,1
CUST-02942,48,2,74.35939684651694,139.34957801500084,Month-to-month,Mailed check,Yes,No,1
CUST-02943,25,48,66.7985366103942,3402.6832188150024,One year,Bank transfer,Yes,No,0
CUST-02944,57,14,32.72925330950784,455.02611644924605,Two year,Credit card,Yes,No,0
CUST-02945,42,59,84.95104935019238,4955.735430636732,Month-to-month,Credit card,Yes,Yes,1
CUST-02946,26,58,27.305177681066056,1662.1054395909014,One year,Bank transfer,No,No,0
CUST-02947,19,58,57.81946830810803,3117.466484130552,Month-to-month,Mailed check,No,No,1
CUST-02948,32,51,91.0029347675229,4609.864542872446,Month-to-month,Mailed check,No,Yes,1
CUST-02949,67,2,22.002353451970652,39.9196063990486,One year,Mailed check,No,Yes,1
CUST-02950,20,41,76.99828190453161,3264.522024431598,One year,Mailed check,No,No,0
CUST-02951,66,16,53.45209741432973,779.6954452261092,Month-to-month,Mailed check,No,Yes,1
CUST-02952,53,4,20.883184342273445,76.63775807445576,Month-to-month,Electronic check,Yes,No,1
CUST-02953,21,12,39.038327106097185,500.76739342973605,Month-to-month,Electronic check,No,No,1
CUST-02954,31,29,114.09461932706544,3270.9946243972904,Month-to-month,Credit card,No,Yes,1
CUST-02955,58,7,72.11489055050905,474.6144861643646,Two year,Electronic check,Yes,No,0
CUST-02956,58,14,119.72272046291317,1707.1546229383775,One year,Mailed check,No,No,0
CUST-02957,42,12,72.48167503647412,873.1345403991096,Month-to-month,Mailed check,No,No,1
CUST-02958,67,5,74.39364122902683,365.3403521683486,Month-to-month,Mailed check,Yes,No,1
CUST-02959,27,32,59.18430129328524,2047.4613266839008,Two year,Credit card,No,No,0
CUST-02960,38,43,51.00404187314143,2302.5947497219113,One year,Credit card,Yes,Yes,0
CUST-02961,53,69,45.15455531329448,2898.5603848803253,One year,Bank transfer,No,No,0
CUST-02962,29,45,54.342061613067386,2480.0071360808065,Month-to-month,Electronic check,Yes,No,0
CUST-02963,44,9,65.98510809004321,545.019772113955,Two year,Electronic check,Yes,Yes,0
CUST-02964,57,49,39.19919502307901,1822.6688397832545,Month-to-month,Bank transfer,Yes,Yes,1
CUST-02965,19,33,42.48750918056959,1517.019841569491,One year,Bank transfer,No,Yes,0
CUST-02966,30,18,47.154476866843915,842.3434190456637,Two year,Electronic check,No,Yes,0
CUST-02967,49,9,64.92598919308392,630.1580804668671,Month-to-month,Mailed check,No,Yes,1
CUST-02968,48,62,85.2813366814243,4934.240596373418,Month-to-month,Electronic check,No,Yes,1
CUST-02969,33,57,105.61461502862872,5665.2625725539765,Month-to-month,Mailed check,No,Yes,1
CUST-02970,49,29,48.71318371871433,1371.0999452790206,Month-to-month,Credit card,Yes,Yes,0
CUST-02971,49,25,38.372834034143736,933.6735311326022,Month-to-month,Electronic check,No,No,1
CUST-02972,51,15,57.8847464850555,910.864635093371,Two year,Electronic check,Yes,No,0
CUST-02973,28,6,109.43830763718557,669.6850342188097,Month-to-month,Credit card,No,Yes,1
CUST-02974,27,42,20.986072833713948,890.802028198649,One year,Credit card,Yes,No,0
CUST-02975,32,29,87.78686160577453,2597.944888375947,Two year,Credit card,Yes,No,0
CUST-02976,34,4,67.71600464115815,283.44247621217824,Two year,Credit card,No,No,1
CUST-02977,57,57,36.104621496068006,2219.64388029534,One year,Credit card,Yes,No,0
CUST-02978,35,49,52.10215262744667,2509.47160709855,Month-to-month,Bank transfer,No,No,1
CUST-02979,26,44,42.49500438770339,1983.0611786673494,Month-to-month,Bank transfer,No,Yes,1
CUST-02980,42,14,107.78321678901223,1507.485308648986,Month-to-month,Credit card,Yes,Yes,1
CUST-02981,57,3,68.18733839449902,213.64776974836568,One year,Credit card,No,No,1
CUST-02982,31,62,76.30942778724928,5085.856623779293,Month-to-month,Credit card,No,Yes,1
CUST-02983,42,64,79.36876193370206,4604.36837463898,Month-to-month,Credit card,Yes,No,0
CUST-02984,67,45,83.96171246023562,3813.513087697704,Month-to-month,Mailed check,No,No,1
CUST-02985,39,58,69.55556903759299,4429.077120393807,One year,Mailed check,Yes,No,0
CUST-02986,69,20,21.787353083631583,435.41802161704567,Month-to-month,Credit card,Yes,Yes,0
CUST-02987,47,58,53.47226869146519,3327.361259160849,Month-to-month,Credit card,Yes,No,0
CUST-02988,37,57,38.38732407209912,2050.6223807270394,Month-to-month,Electronic check,No,No,1
CUST-02989,38,68,88.0142842911677,6109.802380879619,One year,Credit card,No,No,0
CUST-02990,61,52,25.670465137004665,1433.725820844284,One year,Credit card,Yes,Yes,0
CUST-02991,49,37,76.38033911116443,2787.3740796892853,Month-to-month,Bank transfer,Yes,No,0
CUST-02992,68,8,41.063172227430094,327.6330028082282,Two year,Mailed check,No,Yes,0
CUST-02993,63,44,114.88458384670612,4632.34833715088,Month-to-month,Credit card,No,No,1
CUST-02994,66,5,53.55409421865355,243.2519121696614,Month-to-month,Mailed check,No,No,1
CUST-02995,38,69,52.52211913746342,3601.3458319260103,Month-to-month,Mailed check,Yes,No,0
CUST-02996,52,31,112.33846679907238,3721.7225220384253,One year,Electronic check,Yes,Yes,0
CUST-02997,49,45,61.734792030414134,3017.7150694986813,One year,Mailed check,No,No,0
CUST-02998,47,9,116.28623341857421,1079.7845891146683,Month-to-month,Mailed check,Yes,No,1
CUST-02999,56,32,22.41703521335035,764.1732157543943,One year,Credit card,Yes,No,0
CUST-03000,66,33,50.63445752021463,1749.4224047760622,Month-to-month,Bank transfer,No,No,1
CUST-03001,29,67,86.61929602664311,6037.357144290247,Two year,Credit card,No,No,0
CUST-03002,58,30,109.08569645276386,3448.656871282909,One year,Credit card,No,No,0
CUST-03003,64,29,45.64055930082839,1324.97999206511,One year,Bank transfer,Yes,Yes,0
CUST-03004,35,3,113.04775919636683,336.29027570076244,One year,Bank transfer,No,No,1
CUST-03005,38,57,79.41214664991881,4217.915510624704,Two year,Electronic check,No,Yes,0
CUST-03006,30,30,100.1008243197916,3209.5219092912484,Two year,Bank transfer,No,No,0
CUST-03007,38,9,59.72073043068972,488.53378880146107,One year,Credit card,Yes,Yes,0
CUST-03008,25,26,41.218038256687336,1021.8244097140526,Month-to-month,Bank transfer,No,No,1
CUST-03009,63,2,111.12354154476931,223.13234421144273,Month-to-month,Bank transfer,No,Yes,1
CUST-03010,57,62,113.31358684062187,7688.0794577151,Month-to-month,Bank transfer,No,No,1
CUST-03011,63,3,69.75751441541355,221.24180023301525,One year,Mailed check,No,Yes,0
CUST-03012,24,46,20.64950159992565,924.9278350346231,Month-to-month,Electronic check,Yes,No,0
CUST-03013,40,68,30.978295367040445,2196.661572469271,Two year,Mailed check,Yes,Yes,0
CUST-03014,61,25,77.30279602317218,2099.300199641186,Month-to-month,Mailed check,Yes,No,1
CUST-03015,49,51,22.37767023018862,1150.1364165098832,Two year,Electronic check,Yes,No,0
CUST-03016,28,13,59.69119239866953,770.0787298888815,Month-to-month,Mailed check,No,No,1
CUST-03017,39,44,50.33699455720126,2238.3019546276173,One year,Bank transfer,No,Yes,0
CUST-03018,39,35,91.43482754022047,3079.5899366225303,Month-to-month,Electronic check,Yes,Yes,0
CUST-03019,60,55,25.557867294793528,1520.203336521388,One year,Mailed check,No,Yes,0
CUST-03020,42,9,68.87312689772875,656.7126524688418,Month-to-month,Credit card,Yes,No,1
CUST-03021,39,2,77.91142698756053,162.22667814180747,Month-to-month,Mailed check,Yes,Yes,1
CUST-03022,45,61,81.72910760526176,5074.3088420377535,Two year,Credit card,Yes,No,0
CUST-03023,46,41,60.51576720169409,2714.1135917484703,Month-to-month,Bank transfer,No,No,1
CUST-03024,30,44,50.436778342955094,2129.431219803598,Month-to-month,Credit card,No,No,1
